youtube_id,row_id,timestamp_ms,class_id,class_name,object_id,object_presence,xmin,xmax,ymin,ymax
HQxihmm6sSs,1243505,0,0,person,0,present,0.73,0.88,0.28166667,0.67
HYfy4rqhhLE,1253188,58000,11,motorcycle,1,present,0.13699999999999998,0.518,0.07333333,0.655
HZkmrVeoUV4,1255019,28000,0,person,0,present,0.224,0.287,0.36,0.49
HbYajhXEl_g,1257248,0,0,person,0,present,0.442,0.8440000000000001,0.0,0.8933333000000001
Hei9tjAvjyc,1281110,73000,0,person,1,present,0.261,0.612,0.55,1.0
HfOcLeLWchM,1282074,28000,0,person,0,present,0.574,0.695,0.18,0.7733333
HgSesJZ82Ww,1283616,103000,11,motorcycle,0,present,0.047,0.238,0.39,0.7916667
Hgr5__oevds,1284048,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
HhdgC9jZBCc,1285262,0,11,motorcycle,0,present,0.044,0.728,0.185,0.7783333
HkApyQz8MTY,1288523,0,0,person,0,present,0.375,0.505,0.0,0.605
HnvYYNaZe6M,1293048,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
Hx7xGnXxvZ0,1307338,568000,6,cow,0,present,0.7559999999999999,0.926,0.35166666,0.57666665
I15CoToaZXg,1500900,43000,0,person,0,present,0.458,0.669,0.0,0.585
I2QTXhBa_YE,1501688,58000,11,motorcycle,1,present,0.0,1.0,0.26833335,1.0
I3lgDZA7k9M,1503346,133000,0,person,0,present,0.603,0.828,0.0,0.6666667
I5_d8ZnBSX4,1506691,283000,3,boat,0,present,0.35100000000000003,0.8140000000000001,0.69,1.0
I6YSNl0S5Ns,1507135,0,11,motorcycle,0,present,0.344,0.848,0.13333334,0.58
I8rww3UUjYI,1510274,0,0,person,0,present,0.0,0.28600000000000003,0.245,0.9483333
IAFApeJ5FvM,1346896,13000,11,motorcycle,0,present,0.504,0.527,0.46833333,0.50666666
IDrnHuHXlok,1351817,43000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
IE_WKmnnho0,1353647,0,11,motorcycle,0,present,0.0,1.0,0.41,1.0
IFGohfPURX4,1353816,13000,0,person,0,present,0.402,0.6709999999999999,0.135,0.74
IH7frMzW1_M,1357494,43000,0,person,0,present,0.5710000000000001,0.626,0.445,0.56166667
IH9BmEg26Cw,1357607,0,0,person,0,present,0.363,0.493,0.20333333,0.6166666999999999
IJLrXvyrGRs,1379591,43000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
IK7Mnvty4VY,1381632,43000,0,person,0,present,0.0,0.078,0.40833333,0.895
IPCaZZFw14w,1386936,13000,0,person,0,present,0.461,0.518,0.30833334,0.515
IYBzvotFEYo,1419432,28000,11,motorcycle,0,present,0.523,0.642,0.38833332,0.5933333000000001
IYdTVCmqU1o,1420029,0,0,person,0,present,0.487,0.5870000000000001,0.17,0.48333332
IYukRQKxhFI,1420288,13000,0,person,0,present,0.35600000000000004,0.409,0.42166665,0.5566667
IZUO1x0QT1I,1421588,73000,0,person,0,present,0.0,0.215,0.39166668,1.0
Ic6q7nO8B4o,1426356,0,0,person,0,present,0.529,0.905,0.195,1.0
Id6HsaEvZ0k,1427483,0,0,person,0,present,0.344,0.442,0.13666667,0.75166667
IeLtUlkxRyQ,1428337,43000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
IeN9MaLRC_g,1428527,13000,0,person,0,present,0.438,0.625,0.33666667,0.8183333
IgKBezpbm70,1431598,28000,0,person,0,present,0.242,0.667,0.23166667,1.0
IhA10QRhEfM,1432543,0,3,boat,0,present,0.373,0.4320000000000001,0.55333334,0.73833334
IjuYDvkDkSQ,1435823,90000,0,person,1,present,0.131,0.944,0.0,1.0
ImB6vKr1Xj4,1438759,118000,11,motorcycle,0,present,0.0,0.973,0.0,1.0
IpCh912LP0M,1462604,43000,16,truck,2,present,0.7140000000000001,0.946,0.255,0.61
IqT3BRXATN4,1464776,88000,19,dog,0,present,0.343,0.6729999999999999,0.425,0.89166665
Iuu-NAGtoKo,1470164,43000,11,motorcycle,3,present,0.113,0.158,0.555,0.64666665
IvFLecps8f4,1470814,28000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
Ivs7ulUWzz0,1471831,793000,0,person,0,present,0.33,0.422,0.048333332,0.35166666
IyJandSM_sM,1474838,0,0,person,0,present,0.8190000000000001,0.936,0.29833335,0.83666664
J41AVwlnS80,1672638,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
J4rxrnicx-4,1672526,10000,0,person,0,present,0.154,0.412,0.0,0.46
J5L2Vyig7No,1673280,13000,0,person,0,present,0.499,0.522,0.305,0.42833334
J8FgMqgypJw,1677600,13000,0,person,0,present,0.264,0.35100000000000003,0.0,0.24666667
JAp2_UJfFao,1515649,43000,0,person,0,present,0.297,0.402,0.26333332,0.54833335
JBYr3VbJLoM,1516887,148000,0,person,0,present,0.228,0.37,0.38833332,0.71166664
JGdnJnHM2qQ,1544383,133000,18,toilet,0,present,0.095,0.23,0.81666666,1.0
JKUuT7qQmhU,1550010,73000,0,person,0,present,0.404,0.5429999999999999,0.15833333,0.66
JPwUpTvlZDA,1558441,73000,0,person,0,present,0.193,0.32,0.34,0.7033333
JUSjhh5CRZM,1585691,133000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
JWXtkZHX15g,1588585,88000,0,person,0,present,0.416,0.49,0.245,0.54833335
JWjOLkz_Mk0,1588738,193000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
JXj_lj5QUp8,1589767,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
JYi7bWDL5os,1591338,238000,0,person,0,present,0.37,0.48,0.45666668,1.0
JfjH7weFz-Q,1621187,29000,0,person,0,present,0.16,0.877,0.0,1.0
JfjpZnHBn4o,1621223,583000,3,boat,0,absent,-1.0,-1.0,-1.0,-1.0
JhYo8h24fLU,1623323,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
JiGK8C5cYXk,1624046,103000,0,person,0,present,0.2,1.0,0.6666667,1.0
Jj_zsOTqVrk,1626103,148000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
JmYghtHwujQ,1629171,703000,3,boat,0,uncertain,-1.0,-1.0,-1.0,-1.0
JnXmNI53DWE,1630681,118000,0,person,0,present,0.394,0.784,0.22166666,0.7683333000000001
JrpUEXHMZqk,1636435,88000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
JsNQXxg1PvE,1637287,103000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
Jw65v06bbMY,1662488,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
JzWZNPShjyo,1665601,43000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
K0xs4bH65_Q,1814202,0,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
K3XsEMr7Qt4,1818239,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
K9R6IArsRTI,1846686,0,11,motorcycle,0,present,0.0,1.0,0.0,1.0
KA0-9EKKwj8,1702600,133000,2,bicycle,0,absent,-1.0,-1.0,-1.0,-1.0
KBe3_8RL_MI,1703494,0,0,person,0,present,0.331,0.407,0.19333333,0.315
KD33AUsFsnE,1705831,13000,0,person,0,present,0.507,0.579,0.265,0.43833333
KEkOGIHF6UQ,1706643,14000,0,person,0,present,0.344,0.561,0.43666667,0.7266667
KGlmbv-48zw,1709623,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
KIy2LK1jsQ8,1712330,0,0,person,0,present,0.828,1.0,0.15166667,0.58
KNRtYwISyzk,1719038,58000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
KT7YiBWXqNk,1727633,358000,13,airplane,0,absent,-1.0,-1.0,-1.0,-1.0
KVJCkQzQbMs,1729608,43000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
KZ6Yne6Xvmg,1736134,13000,2,bicycle,0,present,0.259,0.8290000000000001,0.22833334,0.9166667
KZhX7tDfYIA,1735567,13000,4,bus,1,present,0.213,1.0,0.06,0.84833336
K_VS3tyB-Cc,1849156,238000,0,person,0,present,0.229,0.341,0.78,1.0
KaVPloBTCjQ,1736750,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
Kbb_swntBa8,1738542,13000,0,person,0,present,0.473,0.575,0.365,0.54
KdpUjVhfjG0,1761997,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
KefkRhBMwXs,1763281,0,0,person,0,present,0.377,0.636,0.0,0.55833334
KnLnIRWT--M,1774809,120000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
KoatdGwRsOw,1776491,88000,0,person,0,present,0.0,0.289,0.37833333,1.0
KomtKznirxU,1776881,71000,2,bicycle,1,absent,-1.0,-1.0,-1.0,-1.0
KpGIFp1ZVlc,1777682,0,2,bicycle,0,present,0.309,1.0,0.0,0.9533333
KpOp6uESBZ4,1777895,73000,0,person,0,present,0.155,0.414,0.19833334,0.79
KtG920j9cgQ,1803066,0,0,person,0,present,0.4320000000000001,0.467,0.30333334,0.415
KvRsu4xefwo,1806021,28000,0,person,0,present,0.632,0.718,0.28,0.5183333
KvgYu24clXw,1806578,149000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
KyFO4CxuPF0,1809708,28000,11,motorcycle,3,absent,-1.0,-1.0,-1.0,-1.0
KzqZ8evoiRg,1812344,88000,20,elephant,2,present,0.033,0.282,0.26166666,0.455
L21bM4j4bEc,1981973,0,11,motorcycle,0,present,0.199,0.7120000000000001,0.665,1.0
L2biI9vsDdw,1981361,118000,0,person,0,present,0.179,0.522,0.35,1.0
L6cJYY3me0s,1987027,0,0,person,0,present,0.627,1.0,0.31833333,1.0
L6vLixMpRZg,1987466,28000,19,dog,1,present,0.5329999999999999,0.818,0.29166666,0.7
LBnsLkuQ8kE,1851909,0,0,person,0,present,0.18600000000000005,0.307,0.12666667,0.575
LEX-feUu-9U,1855952,118000,0,person,0,present,0.0,0.545,0.0,0.7083333
LHjbH5LNSIs,1860087,43000,1,bird,1,present,0.482,0.528,0.38,0.435
LHqs1DVdnQA,1860274,0,0,person,0,present,0.36,0.482,0.275,0.63
LPbBoVZEhUA,1892320,223000,0,person,0,present,0.32299999999999995,0.848,0.25166667,0.78333336
LQnOcXa7-Q0,1894182,0,0,person,0,present,0.434,0.7070000000000001,0.15,0.76666665
LSS6fbpQ1Fg,1896076,0,0,person,0,present,0.075,0.207,0.12,0.51166666
LTzz2_llUZg,1897735,73000,11,motorcycle,3,absent,-1.0,-1.0,-1.0,-1.0
LV0X1MNEGuc,1900743,433000,1,bird,0,present,0.56,0.7090000000000001,0.43166667,0.54333335
LVfXvn7elFI,1900496,176000,0,person,0,present,0.309,0.375,0.465,0.6166666999999999
LZQ_oJV7WDM,1924511,420000,5,bear,0,present,0.14300000000000002,0.418,0.29,0.84166664
LabstzSlHEk,1926054,119000,1,bird,0,absent,-1.0,-1.0,-1.0,-1.0
LbkCn6KBa-k,1927147,13000,0,person,0,present,0.43,0.757,0.20666666,0.72333336
LhhzzaKmVO4,1935109,43000,11,motorcycle,3,present,0.7290000000000001,0.894,0.73,1.0
LjjIXUzq6MU,1937902,43000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
LmvxIG3X_SQ,1941937,88000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
LvtfddVEr04,1952376,28000,0,person,0,present,0.168,0.6970000000000001,0.0,1.0
Lwm4dduS7es,1953601,43000,0,person,0,present,0.49,0.823,0.015,0.95166665
Ly-uIzZCdn0,1957076,13000,4,bus,1,present,0.32299999999999995,0.35700000000000004,0.46666667,0.6
Lzih9jjWg7s,1957838,13000,0,person,0,present,0.165,0.373,0.24,1.0
Lzw4Kqequus,1958166,28000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
M49dRgNh6uI,2154022,118000,0,person,0,present,0.207,0.35700000000000004,0.06333333,0.6616666999999999
MAqhKcecX5E,1994610,28000,0,person,0,present,0.267,0.426,0.07333333,0.40833333
MErPqNDEzZ0,1999890,28000,11,motorcycle,1,absent,-1.0,-1.0,-1.0,-1.0
MF9PAon8yes,2021705,0,0,person,0,present,0.071,0.161,0.43333334,0.76
MG2KC8zUE_U,2022677,13000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
MNuhuq3FP5Q,2031323,118000,11,motorcycle,0,present,0.5,0.5589999999999999,0.47166666,0.5683333
MPimqnOWi4s,2033566,0,0,person,0,present,0.185,0.564,0.0,0.82
MSonF1662RI,2037705,13000,0,person,0,present,0.308,0.447,0.20333333,1.0
MTr54KYSQBw,2039188,58000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
MTzUl_FWS44,2039410,13000,0,person,0,present,0.442,0.527,0.185,0.38833332
MUD5D1sNmzE,2039971,58000,0,person,0,present,0.171,0.416,0.01,0.63166666
Mb1L8GHb4jk,2071596,0,0,person,0,present,0.329,0.425,0.21333334,0.53833336
Mby0J5mC4GE,2071526,0,0,person,0,present,0.723,0.852,0.0,0.48
Mf5EKSSvdO0,2077469,28000,0,person,0,present,0.406,0.524,0.32166666,0.6433333000000001
MhQZntRnfSg,2079047,0,0,person,0,present,0.401,0.452,0.35666665,0.485
MixmJ2mkl18,2081044,11000,11,motorcycle,1,absent,-1.0,-1.0,-1.0,-1.0
MkDMVOoFcUo,2102654,43000,15,train,0,present,0.13699999999999998,1.0,0.0,1.0
Mkujep7FahI,2103803,103000,0,person,0,present,0.302,0.74,0.24666667,0.98
MlQrqiKL3No,2104341,178000,0,person,0,present,0.37,0.57,0.26166666,0.7033333
Mo_tr92ySdg,2109719,13000,0,person,0,present,0.245,0.502,0.0,0.5783333
Mp42DoVxbWY,2110984,133000,11,motorcycle,0,present,0.252,0.391,0.28333333,0.545
MrsXy6DL4DA,2113586,103000,16,truck,0,absent,-1.0,-1.0,-1.0,-1.0
MsIn4DR9Xcw,2114600,118000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
MtIjkcXspsU,2116110,28000,11,motorcycle,1,present,0.449,1.0,0.0,1.0
MtfpgvzOlW8,2116743,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
MuwD7ExhjIU,2118497,13000,15,train,0,present,0.64,0.932,0.28166667,0.60833335
Mya0lImiuKc,2144048,73000,0,person,2,absent,-1.0,-1.0,-1.0,-1.0
MycRL2mEddw,2144372,328000,15,train,0,present,0.667,1.0,0.345,0.975
N-4XvHMsGCk,2347824,28000,0,person,0,present,0.674,0.8009999999999999,0.62166667,0.8833333000000001
N2UJbT2KOOU,2316181,178000,0,person,0,present,0.407,0.6,0.24,0.69666666
N31Xm5MRONk,2318060,28000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
N3N-wTY-GS0,2317160,1858000,4,bus,0,absent,-1.0,-1.0,-1.0,-1.0
NA_DgxP18c4,2184463,88000,0,person,1,present,0.274,0.568,0.27833334,1.0
NGF1uU-tF7k,2191604,403000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
NGS9MEmjcGc,2192123,13000,0,person,0,present,0.261,0.5539999999999999,0.02,0.5183333
NJRcTyNUxt0,2196112,0,11,motorcycle,0,present,0.0,1.0,0.0,1.0
NKKmktcyCHs,2196971,73000,11,motorcycle,2,absent,-1.0,-1.0,-1.0,-1.0
NLKADG4no0g,2198055,28000,0,person,0,present,0.0,0.059,0.19333333,0.74333334
NP8-1Z0TVFY,2224386,58000,11,motorcycle,3,absent,-1.0,-1.0,-1.0,-1.0
NPS39aNvkrc,2223394,0,0,person,0,present,0.92,1.0,0.19166666,0.57666665
NTHhkzHc8Co,2228283,88000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
NUChbpp5uEA,2229740,0,0,person,0,present,0.253,0.403,0.031666666,0.58166665
NWF7E3ax2Pw,2232683,0,15,train,0,present,0.282,0.425,0.45333335,0.53833336
NYs9voRwmTk,2236309,73000,11,motorcycle,2,present,0.204,0.314,0.7966667,1.0
Nd5Cyi1P2AQ,2263207,0,0,person,0,present,0.6679999999999999,0.757,0.22666667,0.47666666
Nf0l6oEEhOA,2265772,103000,0,person,0,present,0.419,0.613,0.245,0.80833334
NfLGBDgSDuc,2265012,148000,0,person,0,present,0.723,0.821,0.37166667,0.87666667
Ni2hDPJnrLI,2269982,208000,0,person,0,present,0.569,0.61,0.41833332,0.64
NipKXLVfzbc,2269646,164000,6,cow,1,present,0.29600000000000004,1.0,0.0,0.735
NkdGD4jRmVk,2272175,28000,0,person,1,present,0.128,0.192,0.24333334,0.58166665
NkvfxcYCIfg,2272497,133000,0,person,0,present,0.4320000000000001,0.732,0.0,0.75666666
Nl1mXPlJNe8,2273264,0,4,bus,0,present,0.17800000000000002,0.7440000000000001,0.0016666667,0.8566666999999999
NmXuNPqfq1c,2274004,28000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
NotLJknix1A,2277738,508000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
NowQILLv6pM,2277778,58000,0,person,0,present,0.097,0.575,0.031666666,1.0
NoxncYznLDw,2277835,403000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
NpxD5Kh7DK8,2279302,13000,0,person,0,present,0.33,0.5329999999999999,0.061666667,0.62166667
NsZNjWjSXEs,2303611,0,0,person,0,present,0.463,0.96,0.0,1.0
NwKCnUWXMpk,2308171,28000,0,person,0,present,0.5379999999999999,0.595,0.255,0.485
O64uNpRNuDo,2510744,103000,0,person,0,present,0.599,0.727,0.25666666,0.51666665
O6XEa2w24mE,2509908,73000,0,person,1,absent,-1.0,-1.0,-1.0,-1.0
O7CqqLq7sLg,2511008,298000,23,car,0,absent,-1.0,-1.0,-1.0,-1.0
O7srmPz3Iq0,2512110,223000,0,person,0,present,0.0,1.0,0.42166665,0.6716667
O8CeJ24XEi0,2512656,13000,0,person,0,present,0.36,0.596,0.0,0.41
O9E29LiB0YA,2514790,0,0,person,0,present,0.39,0.563,0.25,0.64166665
OFSwMRpRwjQ,2356594,13000,11,motorcycle,0,present,0.101,0.88,0.225,1.0
OK23oKWDVIk,2384626,253000,4,bus,0,absent,-1.0,-1.0,-1.0,-1.0
OORdBMmHAS0,2388876,118000,11,motorcycle,0,present,0.115,0.935,0.35833332,1.0
OUKHkxvN8kE,2397059,28000,16,truck,0,absent,-1.0,-1.0,-1.0,-1.0
OW0af20uqMI,2401638,28000,0,person,0,present,0.613,0.703,0.275,0.64166665
OYoGMleTGhI,2424528,43000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
OdxxrwZ_l5k,2431836,28000,0,person,0,present,0.327,0.759,0.0,0.535
OeO_7ao5hf0,2432645,58000,0,person,3,present,0.488,0.633,0.015,0.5966667
OgFDRVH2HOU,2435043,43000,0,person,1,present,0.487,0.581,0.17,0.44166666
Oiuo__vi77s,2438391,28000,11,motorcycle,0,present,0.599,0.8340000000000001,0.18166667,0.79
OkQ1dvz4Dbg,2440170,103000,0,person,0,present,0.458,0.526,0.33166668,0.45
OpDOyjvT45A,2466578,0,11,motorcycle,0,present,0.226,0.365,0.0,0.16833334
Oqo2P7az_Jw,2468355,41000,11,motorcycle,3,present,0.287,0.345,0.46166667,0.5883333000000001
OswpRHCU4ig,2471450,0,0,person,0,present,0.232,0.355,0.19166666,0.49
Ot1IusDeRQY,2473136,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
OvEJdKYqvF4,2474771,88000,19,dog,7,present,0.223,0.667,0.51166666,1.0
OvoLWaQ5Vns,2475789,0,19,dog,0,present,0.34700000000000003,0.621,0.72333336,1.0
OxcaTbjIaIs,2478250,0,0,person,0,present,0.3670000000000001,0.4970000000000001,0.45166665,1.0
P-tXkGlSa_8,2704979,13000,11,motorcycle,0,present,0.578,0.7829999999999999,0.92833334,1.0
P0vG9zB2PIU,2671951,0,0,person,0,present,0.422,0.518,0.25666666,0.485
P1CPGzNZVvQ,2672172,13000,0,person,0,present,0.38,0.536,0.51166666,0.79
P3MLJSbWlpg,2674924,13000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
P4keLCgZyQ8,2676787,0,20,elephant,0,present,0.224,0.629,0.70166665,1.0
P5kFeiFmPxw,2677800,298000,0,person,0,present,0.727,0.868,0.22,0.5083333
P6P5w63hMfA,2678817,179000,0,person,0,uncertain,-1.0,-1.0,-1.0,-1.0
P8M_-ffZQTE,2681346,73000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
P9Ypfnl6a94,2683273,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
PAOVF4vU3f0,2519943,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
PBvNEp-mZY4,2522265,163000,0,person,0,present,0.29,0.703,0.23833333,0.7866666999999999
PC4pFYp4OLY,2544789,28000,0,person,0,present,0.514,0.602,0.19833334,0.375
PChfopapkKk,2544316,658000,2,bicycle,0,absent,-1.0,-1.0,-1.0,-1.0
PHkGE-mnbc8,2550668,13000,3,boat,0,present,0.311,0.411,0.69166666,0.76
PMkiPjm9XdY,2557934,13000,11,motorcycle,0,present,0.014,0.7559999999999999,0.41333333,1.0
PN5iyHUoARk,2560053,298000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
PNE9lJIzWmA,2559013,13000,11,motorcycle,0,present,0.365,0.423,0.455,0.55
PNbruuggvbg,2559500,13000,0,person,0,present,0.252,0.373,0.23833333,0.625
POvyTQ0OWbE,2561281,133000,11,motorcycle,0,present,0.251,0.645,0.28,1.0
PUo6kklrRlI,2588563,43000,0,person,0,present,0.0,0.619,0.0016666667,1.0
PVWI2OqIQKE,2589606,328000,0,person,0,present,0.657,0.942,0.14333333,1.0
PVxD4EX-Ruo,2590081,118000,0,person,0,uncertain,-1.0,-1.0,-1.0,-1.0
P_7cRjW_C68,2706449,58000,0,person,0,present,0.338,0.382,0.285,0.45166665
PaFnQtebzPM,2596913,43000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
PdgOy1B6ByE,2600612,28000,0,person,0,present,0.59,0.8270000000000001,0.20833333,1.0
PeBOdHtIcT4,2601191,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
PeXODrjPJpU,2601633,58000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
Peur7tMeMNc,2602099,103000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
PfxKGGHXhDs,2624045,88000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
PgkXGdyGRQo,2624919,103000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
PhusZtQnOVM,2626202,0,0,person,0,present,0.298,0.475,0.27833334,0.555
Pl4gVlD9P6Q,2631418,13000,2,bicycle,0,present,0.49,0.7879999999999999,0.14666666,0.79833335
PlVtulFu80I,2630850,0,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
PmVd99iSvSQ,2631950,223000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
PnZLECjP1y4,2633268,0,0,person,0,present,0.6509999999999999,0.723,0.0,0.17
PpI7DZdWcfc,2636420,13000,0,person,0,present,0.625,1.0,0.045,1.0
Psq2V10ytLM,2640928,133000,0,person,0,present,0.154,0.495,0.16333333,0.85
PyOzLHKHkDk,2668789,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
PyevrWYsc8k,2669235,103000,11,motorcycle,0,present,0.154,0.396,0.31833333,0.54833335
Q01P6P7bm7E,2841397,208000,11,motorcycle,0,present,0.386,0.525,0.37666667,0.69666666
Q14I656536E,2842816,14000,0,person,0,present,0.452,0.8809999999999999,0.10666667,0.885
Q7D5LydTNDY,2869129,13000,0,person,0,present,0.557,0.755,0.365,0.775
Q7V8JjnLW_A,2869760,73000,0,person,0,present,0.073,0.8859999999999999,0.0,1.0
Q7ukgARSiXw,2870397,88000,11,motorcycle,2,present,0.972,1.0,0.36166668,0.45833334
Q9NmTxmlx1M,2872236,43000,0,person,0,present,0.488,0.655,0.74333334,0.9683333
QE2LrnTFYqE,2713538,253000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
QEWF8K2OQFs,2712906,10000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
QHX4kir9zgQ,2717622,0,2,bicycle,0,absent,-1.0,-1.0,-1.0,-1.0
QJ2G2hOM2XM,2721069,0,0,person,0,present,0.048,0.078,0.325,0.38833332
QJEWdsErW9U,2720067,58000,0,person,1,absent,-1.0,-1.0,-1.0,-1.0
QLV333AV9xM,2723311,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
QODgN9yZOyA,2747430,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
QQ-MUe-ni48,2750869,73000,11,motorcycle,5,absent,-1.0,-1.0,-1.0,-1.0
QQvlj9LHVPw,2750429,238000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
QR8-uB3cwHs,2752449,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
QTB4BvAAuG4,2754095,13000,11,motorcycle,0,absent,-1.0,-1.0,-1.0,-1.0
QTniKih43wE,2754965,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
QTtkwu8skxI,2755223,13000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
QUsCbGZwzio,2756517,58000,0,person,0,present,0.53,0.6459999999999999,0.33666667,0.5833333
QW-CexAWjW4,2759749,0,0,person,0,present,0.601,1.0,0.0,1.0
QXAw2xD7Sgc,2759838,0,11,motorcycle,0,present,0.0,0.754,0.58,1.0
QXt9XPYOTlg,2760766,0,15,train,0,present,0.329,0.718,0.26166666,0.745
QXw8RiV4IT0,2760974,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
Q_UPBUNgzwE,2874676,88000,0,person,0,present,0.149,0.451,0.295,1.0
QaKccVw5brg,2763952,13000,0,person,0,present,0.363,0.465,0.19166666,0.32833335
QeSu2WHBOvI,2790064,28000,0,person,0,uncertain,-1.0,-1.0,-1.0,-1.0
QeiztJEG-4s,2790346,0,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
QfSNkUwNV18,2791337,43000,0,person,0,present,0.203,1.0,0.5933333000000001,1.0
Qj5toLB4lNA,2798030,508000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
QjI3OPkZsHY,2796982,0,0,person,0,present,0.204,0.396,0.43,0.7633333000000001
QjV-g1D6Be0,2797222,0,11,motorcycle,0,present,0.305,0.3720000000000001,0.41,0.5516667
QlPCRbbAKDQ,2799659,13000,0,person,0,present,0.664,0.838,0.42666668,0.75
Ql_dHTxmLzY,2800721,28000,16,truck,2,present,0.8140000000000001,0.89,0.43166667,0.6166666999999999
QmmqNYpzeZE,2801571,26000,2,bicycle,2,absent,-1.0,-1.0,-1.0,-1.0
QnXIA1mVEdg,2802690,88000,0,person,0,present,0.224,0.409,0.0,0.36833334
Qvp6Gzwn4ks,2833010,178000,0,person,0,present,0.763,0.873,0.23166667,0.34333333
QygzKRPaHi4,2838039,73000,0,person,0,present,0.336,0.5429999999999999,0.39666668,0.9033333
QzCvBtKWPjg,2838803,43000,0,person,0,present,0.395,0.5379999999999999,0.35,0.605
R-o9Ydq4hbU,3041954,14000,4,bus,0,absent,-1.0,-1.0,-1.0,-1.0
R-qNgDE_kf0,3042029,0,11,motorcycle,0,present,0.7509999999999999,1.0,0.5083333,1.0
R2RMozghNco,3030437,13000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
R5CBlOfUL4w,3034202,0,0,person,0,present,0.264,0.484,0.28166667,0.8016667
R5nEZdd3Bf8,3035221,178000,0,person,0,present,0.319,0.4270000000000001,0.0033333334,0.36833334
R70z2vX6mlc,3038504,28000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
R7G01CIFTEk,3037745,73000,0,person,0,present,0.355,0.519,0.645,1.0
R8XohQABXnk,3039063,478000,4,bus,0,present,0.507,0.65,0.43,0.68833333
